spotifyID,song_name,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness
39HgNoEwV9xAJgLctTOtb5,39HgNoEwV9xAJgLctTOtb5,0.08087648451328278,0.14647504687309265,0.09631480276584625,0.07082902640104294,0.14921677112579346,0.16622669994831085,0.04546857997775078,0.11667896807193756,0.12791354954242706
1fDsrQ23eTAVFElUMaf38X,1fDsrQ23eTAVFElUMaf38X,0.011360494419932365,0.16802763938903809,0.03131827339529991,0.017382247373461723,0.026379002258181572,0.023287637159228325,0.4981788396835327,0.07087869942188263,0.15318700671195984
7zHd9LxIZB8WKosSWN9Umj,7zHd9LxIZB8WKosSWN9Umj,0.06128779798746109,0.03978446498513222,0.14705581963062286,0.07538387924432755,0.061903003603219986,0.12074293196201324,0.02011655643582344,0.1212710291147232,0.35245439410209656
5c3iNCYCoaBxkihcQHNt1A,5c3iNCYCoaBxkihcQHNt1A,0.31765323877334595,0.3318708837032318,0.005525792483240366,0.05957154929637909,0.011449952609837055,0.004857607651501894,0.09780088812112808,0.16659089922904968,0.004679255187511444
1IMa0Il4w988MwZCUcISix,1IMa0Il4w988MwZCUcISix,0.23744308948516846,0.003914922941476107,0.0017956182127818465,0.03976708650588989,0.0030030368361622095,0.004651145543903112,0.1536140739917755,0.5544464588165283,0.001364544266834855
0Dg23zVaNGqUpEtKq9yoVn,0Dg23zVaNGqUpEtKq9yoVn,0.0020111133344471455,0.062243733555078506,0.0009717171196825802,0.0010305579053238034,0.0009036021656356752,0.0011693179840222,0.007002365775406361,0.7097550630569458,0.21491262316703796
4aWTPC6cuebk9zSpW1PY1Y,4aWTPC6cuebk9zSpW1PY1Y,0.07124795764684677,0.33253517746925354,0.038232821971178055,0.1413160264492035,0.042650822550058365,0.14575229585170746,0.07159499078989029,0.11615312099456787,0.04051674157381058
67ZNUrluegf6WDsxlZyOVA,67ZNUrluegf6WDsxlZyOVA,0.22942939400672913,0.02432466298341751,0.014722139574587345,0.04856643080711365,0.012180054560303688,0.0249615591019392,0.3062323033809662,0.26917898654937744,0.07040459662675858
6D527hFJzl1vWSzosEbyQk,6D527hFJzl1vWSzosEbyQk,0.10694772750139236,0.18660211563110352,0.07842285931110382,0.045686449855566025,0.08875729888677597,0.0906282365322113,0.029924467206001282,0.23344993591308594,0.13958090543746948
6dnco8haegnJYtylV26cBq,6dnco8haegnJYtylV26cBq,0.11165919154882431,0.10850291699171066,0.12464669346809387,0.015994645655155182,0.056820496916770935,0.191019669175148,0.08550175279378891,0.04376799240708351,0.2620866000652313
1mC7u32zemMLC1mVOU02Pm,1mC7u32zemMLC1mVOU02Pm,0.06177060678601265,0.13495245575904846,0.05815033242106438,0.15207937359809875,0.05101485177874565,0.2130453735589981,0.06374263763427734,0.22330713272094727,0.04193732514977455
1n2Vr6BhfZ0rNFA2pg8jJu,1n2Vr6BhfZ0rNFA2pg8jJu,0.15492181479930878,0.082910917699337,0.11712751537561417,0.12904541194438934,0.1543552428483963,0.1472986936569214,0.035972338169813156,0.03917358070611954,0.13919439911842346
4pfQLkCEKxD9Z40ijuNG9N,4pfQLkCEKxD9Z40ijuNG9N,0.15406493842601776,0.02309739589691162,0.18858730792999268,0.06088176369667053,0.12174230813980103,0.1985796093940735,0.09815852344036102,0.07011150568723679,0.08477672934532166
3pRaLNL3b8x5uBOcsgvdqM,3pRaLNL3b8x5uBOcsgvdqM,0.03495318070054054,0.0214473195374012,0.08811333030462265,0.023382484912872314,0.08812541514635086,0.1158100962638855,0.021291570737957954,0.0693320631980896,0.5375444293022156
2IwkPDzxR0aQ8qM4odZvtn,2IwkPDzxR0aQ8qM4odZvtn,0.09696266055107117,0.1084693893790245,0.026261303573846817,0.11850454658269882,0.055505815893411636,0.37827345728874207,0.02827989123761654,0.14877738058567047,0.03896553814411163
