spotifyID,song_name,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness
7bp3zmEvpHLa0h32nhDUkB,Stromae - L’enfer,0.1747867614030838,0.050413958728313446,0.09987948834896088,0.07442738860845566,0.15142233669757843,0.041390277445316315,0.11818256229162216,0.034074194729328156,0.25542309880256653
3aQem4jVGdhtg116TmJnHz,Drake - What’s Next,0.7342799305915833,7.329387153731659e-05,0.0003183790831826627,0.0015038155252113938,0.0004545385600067675,0.00033803185215219855,0.07046125084161758,0.1924774944782257,9.326844883617014e-05
4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic - I Ain't Worried,0.08447721600532532,0.07721956819295883,0.0844949260354042,0.21282993257045746,0.010333197191357613,0.04331637918949127,0.3963622748851776,0.08433418720960617,0.00663226842880249
1OSSwdPGbRPm6PkugpOQhP,Mozart Opera Rock - Bim bam boum,0.03279278427362442,0.025036362931132317,0.01624428853392601,0.035522546619176865,0.034327905625104904,0.11104528605937958,0.08897323161363602,0.5660903453826904,0.08996745198965073
6mICuAdrwEjh6Y6lroV2Kg,Shakira - Chantaje (feat. Maluma),0.008322897367179394,0.0003569981490727514,5.38004569534678e-05,0.0003621634386945516,0.00011189219367224723,0.0040094684809446335,0.012894293293356895,0.9734021425247192,0.00048648263327777386
1mea3bSkSGXuIRvnydlB5b,Coldplay - Viva La Vida,0.17538891732692719,0.008207357488572598,0.014867817051708698,0.11158867180347443,0.07942190766334534,0.065232053399086,0.13092009723186493,0.15323033928871155,0.2611428201198578
7mt5dPjDkTJibqv1apN37A,Nolay - Corn,0.04815556854009628,0.0023300545290112495,0.0010532884625717998,0.0013433312997221947,0.002040750114247203,0.00694515835493803,0.24546101689338684,0.6828957796096802,0.009774990379810333
7e89621JPkKaeDSTQ3avtg,Lynyrd Skynyrd - Sweet Home Alabama,0.001099344459362328,0.0012247466947883368,0.0007571690366603434,0.0006839787238277495,0.0002555421961005777,0.00041253448580391705,0.9869703650474548,0.007344190962612629,0.0012522891629487276
2QpUWi6VSNOt2WyH5FIeLD,Aya Nakamura - Pookie,0.04123762995004654,0.009066111408174038,0.0013652029447257519,0.00927854422479868,0.0023764639627188444,0.08346524089574814,0.2307395190000534,0.6161640286445618,0.006307161878794432
6kasGUkeJa8Azyvl2zW9Ur,SYR - Tir N'aill,0.05413820222020149,0.029309917241334915,0.0334160141646862,0.005036709364503622,0.05628030747175217,0.06425414979457855,0.6886566877365112,0.026195896789431572,0.0427122637629509
7MJQ9Nfxzh8LPZ9e9u68Fq,Eminem - Lose Yourself,0.08609704673290253,0.026265403255820274,0.011212683282792568,0.0036516340915113688,0.014342940412461758,0.007871473208069801,0.7006394267082214,0.08131174743175507,0.06860777735710144
6m1TWFMeon7ai9XLOzdbiR,BTS - FAKE LOVE,0.0015901383012533188,0.005711411125957966,0.00030052970396354795,0.0010527094127610326,0.00030208853422664106,0.0010244851000607014,0.023624412715435028,0.96567702293396,0.0007172731566242874
6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande - 7 rings,0.4109869599342346,0.03483659401535988,0.055783968418836594,0.10623598098754883,0.032035574316978455,0.08793258666992188,0.08560159802436829,0.14671002328395844,0.039876751601696014
36CBgM1zHMkAbi1P4bC9AE,Manu Dibango - Un soir au village,0.06929052621126175,0.004562642425298691,0.03451710194349289,0.008843721821904182,0.43216341733932495,0.0600898414850235,0.18898475170135498,0.0077040004543960094,0.19384382665157318
73V8Goi8gRq2zwUkyWo8XE,Shay - PMW,0.06187543645501137,0.0017449208535254002,0.001669241231866181,0.010817895643413067,0.0009870640933513641,0.026296129450201988,0.03231934830546379,0.8593811392784119,0.004908954259008169
6kFKyM6lv22Q3KJaIopkIe,Jul - Superstar,0.0010856339940801263,2.8473914426285774e-05,1.770971721271053e-05,5.9204456192674115e-05,5.171521843294613e-05,9.756020153872669e-05,0.9935857653617859,0.0048952242359519005,0.00017881930398289114
3sJrYXBaNIzUG1rUsarigP,Flavia Coelho - Bossa Bika Nova,0.047670770436525345,0.006972641218453646,0.3214365243911743,0.000964949547778815,0.038969628512859344,0.05450557917356491,0.3862217962741852,0.04202815517783165,0.10122983902692795
7sKDftgGirHWTVFMtJoDoh,Aya Nakamura - Djadja,0.04315647482872009,0.011964288540184498,0.008169435895979404,0.0320921428501606,0.008770184591412544,0.026976004242897034,0.12515677511692047,0.7369648814201355,0.006749726366251707
